"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G660","2020-04-27 06:00:00","27.000","347.000","1.900","21.300","0.770","1014.800","","0.000","-99.000","-99.000","-99.000","22.600","","21.200",""
"C0W140","2020-04-27 06:00:00","21.000","30.000","0.800","19.600","0.690","1016.000","","0.000","-99.000","-99.000","-99.000","20.400","","18.700",""
"C0U720","2020-04-27 06:00:00","1260.000","257.000","0.400","12.400","1.000","890.900","","0.000","-99.000","-99.000","-99.000","13.200","","12.400",""
"C0R690","2020-04-27 06:00:00","248.000","33.000","1.200","20.500","0.970","986.900","","0.000","-99.000","-99.000","-99.000","21.200","","20.400",""
"C0X150","2020-04-27 06:00:00","18.000","25.000","1.000","21.400","0.830","1014.900","","0.000","-99.000","-99.000","-99.000","22.700","","21.300",""
"C0Z050","2020-04-27 06:00:00","830.000","0.000","0.000","16.200","0.990","926.900","","0.500","-99.000","-99.000","-99.000","16.500","","16.100",""
"C0I490","2020-04-27 06:00:00","1601.000","119.000","0.500","14.000","0.960","844.400","","0.000","-99.000","-99.000","-99.000","14.400","","13.400",""
"C0I090","2020-04-27 06:00:00","910.000","94.000","0.700","18.300","0.870","915.100","","0.000","-99.000","-99.000","-99.000","19.000","","17.300",""
"C0X240","2020-04-27 06:00:00","394.000","168.000","0.300","18.700","0.940","971.300","","0.000","-99.000","-99.000","-99.000","20.000","","18.100",""
"C0S990","2020-04-27 06:00:00","409.000","16.000","2.800","20.100","0.900","971.100","","0.000","-99.000","-99.000","-99.000","20.100","","19.600",""
"C0E850","2020-04-27 06:00:00","104.000","0.000","0.000","18.200","0.960","1003.600","","0.000","-99.000","-99.000","-99.000","18.700","","18.100",""
"C0T9B0","2020-04-27 06:00:00","558.000","232.000","0.400","17.400","0.990","955.800","","0.000","-99.000","-99.000","-99.000","17.700","","16.400",""
"C0G650","2020-04-27 06:00:00","34.000","160.000","0.400","21.200","0.990","1011.300","","0.000","-99.000","-99.000","-99.000","22.200","","21.000",""
"C0K580","2020-04-27 06:00:00","26.000","346.000","1.200","20.300","0.990","1014.100","","0.000","-99.000","-99.000","-99.000","21.200","","20.100",""
"C0X050","2020-04-27 06:00:00","25.000","0.000","0.200","19.700","0.980","1011.500","","0.000","-99.000","-99.000","-99.000","21.500","","19.500",""
"CM0100","2020-04-27 06:00:00","25.000","167.000","0.700","21.600","0.730","1013.200","","0.000","-99.000","-99.000","-99.000","21.600","","18.800",""
"C0AC70","2020-04-27 06:00:00","71.000","80.000","1.600","20.800","0.820","1009.200","","0.000","-99.000","-99.000","-99.000","20.900","","20.300",""
"CM0130","2020-04-27 06:00:00","11.000","358.000","3.400","22.400","0.730","1015.000","","0.000","-99.000","-99.000","-99.000","23.200","","22.400",""
"C0W110","2020-04-27 06:00:00","16.000","349.000","2.600","17.900","0.830","1017.100","","0.000","-99.000","-99.000","-99.000","18.100","","17.500",""
"C0R670","2020-04-27 06:00:00","26.000","77.000","3.500","24.700","0.680","1013.300","","0.000","9.300","105.000","","24.800","","24.400",""
"C0X120","2020-04-27 06:00:00","28.000","3.000","2.400","21.100","0.810","1013.400","","0.000","-99.000","-99.000","-99.000","22.400","","21.100",""
"C0R100","2020-04-27 06:00:00","1006.000","275.000","0.400","16.600","0.980","905.300","","0.000","-99.000","-99.000","-99.000","18.000","","16.200",""
"C0R740","2020-04-27 06:00:00","58.000","93.000","4.100","24.000","0.700","1009.300","","0.000","9.300","105.000","","24.100","","23.600",""
"C0C700","2020-04-27 06:00:00","151.000","68.000","2.400","20.700","0.790","999.500","","0.000","-99.000","-99.000","-99.000","20.800","","20.200",""
"C0W130","2020-04-27 06:00:00","18.000","17.000","5.000","22.200","0.770","1012.900","","0.000","12.800","27.000","","22.800","","22.200",""
"C0F9R0","2020-04-27 06:00:00","20.000","52.000","1.200","20.100","1.000","1014.200","","0.000","-99.000","-99.000","-99.000","20.900","","20.100",""
"C0V660","2020-04-27 06:00:00","25.000","17.000","1.700","21.800","0.800","1012.800","","0.000","-99.000","-99.000","-99.000","23.400","","21.800",""
"C0G780","2020-04-27 06:00:00","27.000","5.000","1.500","20.600","0.790","1012.300","","0.000","-99.000","-99.000","-99.000","21.800","","20.500",""
"C0C590","2020-04-27 06:00:00","72.000","34.000","1.300","20.900","0.800","1007.600","","0.000","-99.000","-99.000","-99.000","21.000","","20.000",""
"C0I520","2020-04-27 06:00:00","3860.000","-99.000","-99.000","1.200","0.910","641.700","","-99.000","-99.000","-99.000","-99.000","2.400","","1.200",""
"C0M790","2020-04-27 06:00:00","15.000","34.000","0.900","20.300","0.760","1012.800","","0.000","-99.000","-99.000","-99.000","21.500","","20.000",""
"C0R130","2020-04-27 06:00:00","1040.000","95.000","1.500","17.700","0.950","899.400","","0.000","-99.000","-99.000","-99.000","18.600","","17.700",""
"C0X170","2020-04-27 06:00:00","50.000","49.000","1.300","21.000","0.850","1009.100","","0.000","-99.000","-99.000","-99.000","22.700","","21.000",""
"C0K291","2020-04-27 06:00:00","8.000","28.000","1.700","20.700","0.850","1015.100","","0.000","-99.000","-99.000","-99.000","22.400","","20.400",""
"C0D480","2020-04-27 06:00:00","223.000","0.000","0.000","18.600","0.910","989.800","","0.000","-99.000","-99.000","-99.000","18.800","","17.800",""
"C0F0C0","2020-04-27 06:00:00","983.000","0.000","0.200","17.200","0.990","906.700","","0.000","-99.000","-99.000","-99.000","18.000","","16.700",""
"C0U860","2020-04-27 06:00:00","5.000","227.000","1.000","19.800","1.000","1018.000","","0.000","-99.000","-99.000","-99.000","21.200","","19.500",""
"C0UA50","2020-04-27 06:00:00","808.000","103.000","0.800","15.000","1.000","927.600","","1.500","-99.000","-99.000","-99.000","15.700","","14.300",""
"C0X320","2020-04-27 06:00:00","30.000","73.000","1.100","19.300","0.930","1011.300","","0.000","-99.000","-99.000","-99.000","21.300","","19.300",""
"C0H890","2020-04-27 06:00:00","440.000","0.000","0.000","20.400","0.940","965.000","","0.000","-99.000","-99.000","-99.000","21.200","","20.200",""
"C0S770","2020-04-27 06:00:00","375.000","0.000","0.200","19.900","0.930","974.300","","0.000","-99.000","-99.000","-99.000","20.300","","19.400",""
"C0X230","2020-04-27 06:00:00","29.000","7.000","1.900","20.500","0.800","1013.500","","0.000","-99.000","-99.000","-99.000","21.800","","20.100",""
"C0B010","2020-04-27 06:00:00","38.000","63.000","2.100","19.300","0.990","1011.100","","0.000","-99.000","-99.000","-99.000","19.300","","18.600",""
"C0R490","2020-04-27 06:00:00","49.000","15.000","1.100","23.200","0.830","1009.000","","0.000","-99.000","-99.000","-99.000","24.400","","23.200",""
"C0V440","2020-04-27 06:00:00","27.000","313.000","2.300","23.000","0.730","1011.600","","0.000","-99.000","-99.000","-99.000","24.800","","23.000",""
"C0SA40","2020-04-27 06:00:00","200.000","318.000","0.700","19.000","0.960","995.400","","0.000","-99.000","-99.000","-99.000","19.900","","19.000",""
"C0Z280","2020-04-27 06:00:00","224.000","0.000","0.000","18.200","0.990","994.300","","1.000","-99.000","-99.000","-99.000","19.000","","18.000",""
"C0Z070","2020-04-27 06:00:00","247.000","0.000","0.000","17.800","0.990","989.600","","0.500","-99.000","-99.000","-99.000","18.300","","17.600",""
"CM0180","2020-04-27 06:00:00","313.000","0.000","0.200","21.400","0.820","980.500","","0.000","-99.000","-99.000","-99.000","22.600","","20.600",""
"C0T9N0","2020-04-27 06:00:00","261.000","32.000","1.400","17.900","1.000","988.600","","0.000","-99.000","-99.000","-99.000","18.900","","17.900",""
"C0R800","2020-04-27 06:00:00","131.000","117.000","2.900","23.100","0.750","1000.500","","0.000","8.500","85.000","","23.100","","22.500",""
"C0K470","2020-04-27 06:00:00","97.000","0.000","0.000","19.600","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","20.500","","19.200",""
"C0R720","2020-04-27 06:00:00","214.000","348.000","4.900","21.400","0.890","992.300","","1.000","-99.000","-99.000","-99.000","21.500","","20.900",""
"C0R830","2020-04-27 06:00:00","383.000","35.000","3.000","19.600","0.950","972.200","","1.000","-99.000","-99.000","-99.000","20.100","","19.200",""
"C0H9C0","2020-04-27 06:00:00","3402.000","328.000","0.900","4.400","1.000","678.900","","0.500","-99.000","-99.000","-99.000","5.100","","3.900",""
"C0U780","2020-04-27 06:00:00","15.000","252.000","1.100","18.100","0.990","1017.500","","1.000","-99.000","-99.000","-99.000","19.300","","17.200",""
"C0U760","2020-04-27 06:00:00","22.000","0.000","0.000","19.200","0.990","1017.900","","0.000","-99.000","-99.000","-99.000","20.200","","18.900",""
"C0X290","2020-04-27 06:00:00","10.000","39.000","3.300","21.800","0.810","1014.300","","0.000","-99.000","-99.000","-99.000","23.100","","21.800",""
"C0K330","2020-04-27 06:00:00","38.000","335.000","0.500","20.100","0.880","1011.000","","0.000","-99.000","-99.000","-99.000","20.900","","20.000",""
"C0M660","2020-04-27 06:00:00","40.000","17.000","1.100","20.100","0.830","1011.600","","0.000","-99.000","-99.000","-99.000","20.800","","19.800",""
"C0D580","2020-04-27 06:00:00","120.000","0.000","0.000","18.800","0.870","1002.300","","0.000","-99.000","-99.000","-99.000","19.300","","18.300",""
"C0R640","2020-04-27 06:00:00","21.000","43.000","2.100","24.200","0.820","1012.700","","0.000","-99.000","-99.000","-99.000","25.600","","24.200",""
"C0E810","2020-04-27 06:00:00","53.000","29.000","0.900","17.800","0.970","1010.200","","0.000","-99.000","-99.000","-99.000","18.000","","17.100",""
"C0G830","2020-04-27 06:00:00","27.000","347.000","1.800","20.400","1.000","1011.600","","0.000","-99.000","-99.000","-99.000","21.700","","20.400",""
"C0A550","2020-04-27 06:00:00","422.000","0.000","0.000","16.500","1.000","970.700","","0.000","-99.000","-99.000","-99.000","16.700","","16.000",""
"C0G750","2020-04-27 06:00:00","31.000","347.000","1.900","20.300","0.760","1013.000","","-99.000","-99.000","-99.000","-99.000","21.200","","19.900",""
"C0Z270","2020-04-27 06:00:00","343.000","248.000","1.400","17.500","0.990","979.400","","0.000","-99.000","-99.000","-99.000","18.500","","17.400",""
"C0UA30","2020-04-27 06:00:00","1397.000","191.000","0.300","12.000","1.000","864.400","","0.000","-99.000","-99.000","-99.000","12.100","","11.600",""
"C0I080","2020-04-27 06:00:00","536.000","0.000","0.000","19.600","0.850","958.100","","0.000","-99.000","-99.000","-99.000","19.900","","18.900",""
"C0UA00","2020-04-27 06:00:00","392.000","0.000","0.000","16.500","0.950","974.900","","0.000","-99.000","-99.000","-99.000","16.800","","16.200",""
"C0AD40","2020-04-27 06:00:00","32.000","45.000","1.900","21.000","0.790","1013.300","","0.000","-99.000","-99.000","-99.000","21.000","","20.200",""
"C0G900","2020-04-27 06:00:00","20.000","26.000","3.200","22.100","0.770","1012.500","","0.000","-99.000","-99.000","-99.000","22.700","","21.700",""
"C0S660","2020-04-27 06:00:00","794.000","0.000","0.000","16.900","1.000","930.600","","0.000","-99.000","-99.000","-99.000","17.600","","16.800",""
"C0M640","2020-04-27 06:00:00","155.000","0.000","0.000","19.600","0.990","997.500","","0.000","-99.000","-99.000","-99.000","21.100","","19.300",""
"C0R660","2020-04-27 06:00:00","20.000","121.000","1.000","24.200","0.790","1013.300","","0.000","-99.000","-99.000","-99.000","25.800","","24.200",""
"C0UA10","2020-04-27 06:00:00","1711.000","322.000","0.400","9.900","1.000","835.200","","0.000","-99.000","-99.000","-99.000","11.500","","9.900",""
"C0V770","2020-04-27 06:00:00","26.000","327.000","0.700","21.900","0.810","1012.200","","0.000","-99.000","-99.000","-99.000","23.600","","21.700",""
"C0E730","2020-04-27 06:00:00","26.000","56.000","0.300","19.900","0.810","1011.700","","0.000","-99.000","-99.000","-99.000","20.900","","19.700",""
"C0V810","2020-04-27 06:00:00","32.000","340.000","2.400","22.200","0.760","1010.600","","0.000","-99.000","-99.000","-99.000","23.700","","22.200",""
"C0A9C0","2020-04-27 06:00:00","35.000","109.000","3.300","22.700","0.700","1013.800","","0.000","-99.000","-99.000","-99.000","22.700","","22.300",""
"C0X310","2020-04-27 06:00:00","9.000","13.000","4.600","22.200","0.770","1015.200","","0.000","-99.000","-99.000","-99.000","22.900","","21.900",""
"C0K280","2020-04-27 06:00:00","23.000","26.000","0.600","19.300","0.980","1015.400","","0.000","-99.000","-99.000","-99.000","21.900","","18.900",""
"C0M650","2020-04-27 06:00:00","20.000","15.000","1.300","20.000","0.840","1013.600","","0.000","-99.000","-99.000","-99.000","21.600","","20.000",""
"C0S910","2020-04-27 06:00:00","212.000","148.000","0.900","22.100","0.990","993.600","","0.500","8.700","80.000","","22.700","","21.600",""
"C0D570","2020-04-27 06:00:00","15.000","0.000","0.000","19.300","0.920","1014.600","","0.000","-99.000","-99.000","-99.000","19.300","","17.300",""
"C0M710","2020-04-27 06:00:00","15.000","33.000","0.400","20.700","0.820","1014.200","","0.000","-99.000","-99.000","-99.000","22.400","","20.700",""
"C0V490","2020-04-27 06:00:00","20.000","354.000","1.600","23.100","0.750","1013.200","","0.000","-99.000","-99.000","-99.000","24.400","","23.000",""
"C0E870","2020-04-27 06:00:00","34.000","133.000","0.500","19.100","0.970","1013.800","","0.000","-99.000","-99.000","-99.000","20.100","","18.800",""
"C0M800","2020-04-27 06:00:00","440.000","0.000","0.000","20.400","0.920","966.200","","0.000","-99.000","-99.000","-99.000","21.400","","20.200",""
"C0A570","2020-04-27 06:00:00","360.000","-99.000","-99.000","16.500","0.980","977.100","","0.500","-99.000","-99.000","-99.000","16.700","","15.300",""
"C0S790","2020-04-27 06:00:00","236.000","327.000","0.800","20.000","0.930","992.000","","0.000","-99.000","-99.000","-99.000","20.000","","19.100",""
"C0D590","2020-04-27 06:00:00","143.000","48.000","2.400","20.400","0.840","1001.100","","0.000","-99.000","-99.000","-99.000","20.400","","18.300",""
"C0U990","2020-04-27 06:00:00","31.000","243.000","1.400","18.900","1.000","1015.800","","0.000","-99.000","-99.000","-99.000","19.300","","18.800",""
"C0M700","2020-04-27 06:00:00","150.000","87.000","0.500","19.800","0.990","998.900","","0.000","-99.000","-99.000","-99.000","20.600","","19.500",""
"C0A970","2020-04-27 06:00:00","96.000","236.000","1.500","20.100","0.990","1008.100","","0.000","-99.000","-99.000","-99.000","20.800","","19.800",""
"CM0110","2020-04-27 06:00:00","7.000","54.000","0.700","20.700","0.710","1015.100","","-99.000","-99.000","-99.000","-99.000","21.500","","20.300",""
"C0S940","2020-04-27 06:00:00","150.000","327.000","1.200","19.800","0.960","1000.200","","0.500","-99.000","-99.000","-99.000","20.100","","19.300",""
"C0X250","2020-04-27 06:00:00","33.000","31.000","2.200","20.600","0.770","1011.700","","0.000","-99.000","-99.000","-99.000","21.900","","20.500",""
"C0K520","2020-04-27 06:00:00","10.000","15.000","0.900","20.300","0.840","1013.800","","0.000","-99.000","-99.000","-99.000","22.000","","20.300",""
"C0Z200","2020-04-27 06:00:00","153.000","0.000","0.000","18.600","0.920","1001.900","","0.500","-99.000","-99.000","-99.000","19.300","","18.600",""
"C0V740","2020-04-27 06:00:00","60.000","312.000","2.200","21.600","0.930","1009.400","","0.000","-99.000","-99.000","-99.000","23.000","","21.600",""
"C0V790","2020-04-27 06:00:00","410.000","12.000","1.300","21.000","0.820","968.200","","0.000","-99.000","-99.000","-99.000","22.700","","20.900",""
"C0G860","2020-04-27 06:00:00","45.000","0.000","0.100","21.500","0.830","1009.500","","0.000","-99.000","-99.000","-99.000","22.000","","21.100",""
"C0Z250","2020-04-27 06:00:00","1124.000","295.000","0.600","15.000","0.990","893.600","","1.000","-99.000","-99.000","-99.000","15.100","","14.800",""
"C0K440","2020-04-27 06:00:00","35.000","4.000","1.600","19.600","0.820","1011.900","","0.000","-99.000","-99.000","-99.000","20.800","","19.500",""
"C0T900","2020-04-27 06:00:00","160.000","0.000","0.000","18.100","0.940","998.600","","1.000","-99.000","-99.000","-99.000","18.900","","18.100",""
"C0T960","2020-04-27 06:00:00","120.000","0.000","0.200","18.700","0.990","1004.600","","0.500","-99.000","-99.000","-99.000","19.300","","18.600",""
"C0SA80","2020-04-27 06:00:00","136.000","256.000","0.300","21.000","0.940","1001.500","","0.000","-99.000","-99.000","-99.000","21.800","","21.000",""
"C0F9Q0","2020-04-27 06:00:00","149.000","0.000","0.200","18.900","0.930","997.100","","0.000","-99.000","-99.000","-99.000","19.900","","18.500",""
"C0F9X0","2020-04-27 06:00:00","166.000","8.000","1.600","19.900","0.880","996.300","","0.000","-99.000","-99.000","-99.000","20.100","","19.200",""
"C0F0D0","2020-04-27 06:00:00","3171.000","156.000","3.300","5.000","1.000","698.600","","0.000","-99.000","-99.000","-99.000","5.600","","4.900",""
"C0S730","2020-04-27 06:00:00","110.000","35.000","6.000","20.900","1.000","1004.200","","3.500","-99.000","-99.000","-99.000","22.100","","20.700",""
"C0T790","2020-04-27 06:00:00","2830.000","275.000","0.800","8.500","0.900","728.500","","0.000","-99.000","-99.000","-99.000","8.900","","8.300",""
"C0V750","2020-04-27 06:00:00","50.000","10.000","1.400","22.300","0.800","1010.700","","0.000","-99.000","-99.000","-99.000","23.700","","22.300",""
"C0K530","2020-04-27 06:00:00","12.000","32.000","2.800","21.900","0.770","1014.400","","0.000","-99.000","-99.000","-99.000","22.800","","21.900",""
"C0M780","2020-04-27 06:00:00","30.000","38.000","0.800","20.100","0.800","1012.500","","0.000","-99.000","-99.000","-99.000","21.500","","20.000",""
